"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
164,"[C04][AI4] Deep Vein Thrombosis",608831,"Acute deep vein thrombosis of right lower limb following coronary artery bypass graft","S","V","15708241000119104","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",608832,"Acute deep vein thrombosis of left lower limb following coronary artery bypass graft","S","V","15708361000119109","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",761444,"Acute deep vein thrombosis of bilateral lower limbs following coronary artery bypass graft","S","V","15711361000119101","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762013,"Acute deep venous thrombosis of right femoral vein","S","V","285401000119104","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762015,"Acute deep venous thrombosis of ileofemoral vein of left leg","S","V","285451000119100","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762020,"Acute deep venous thrombosis of bilateral popliteal veins","S","V","285561000119102","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762021,"Acute deep venous thrombosis of popliteal vein of left leg","S","V","285571000119108","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762022,"Acute deep venous thrombosis of popliteal vein of right leg","S","V","285581000119106","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762026,"Acute deep venous thrombosis of tibial vein of left leg","S","V","285631000119109","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762417,"Acute deep venous thrombosis of bilateral legs","S","V","350291000119100","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762418,"Acute deep venous thrombosis of left lower extremity","S","V","350301000119104","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762419,"Acute deep venous thrombosis of right lower extremity","S","V","350311000119101","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765155,"Acute deep venous thrombosis of bilateral ileofemoral veins","S","V","285441000119102","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765156,"Acute deep venous thrombosis of tibial vein of right leg","S","V","285641000119100","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765540,"Acute deep venous thrombosis of left femoral vein","S","V","285391000119101","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765541,"Acute deep venous thrombosis of ileofemoral vein of right lower extremity","S","V","285461000119103","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765546,"Acute deep venous thrombosis of bilateral tibial veins","S","V","285621000119106","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",1569353,"Acute embolism and thrombosis of femoral vein","N","V","I82.41","ICD10CM"
164,"[C04][AI4] Deep Vein Thrombosis",1569355,"Acute embolism and thrombosis of popliteal vein","N","V","I82.43","ICD10CM"
164,"[C04][AI4] Deep Vein Thrombosis",1569356,"Acute embolism and thrombosis of tibial vein","N","V","I82.44","ICD10CM"
164,"[C04][AI4] Deep Vein Thrombosis",1569357,"Acute embolism and thrombosis of other specified deep vein of lower extremity","N","V","I82.49","ICD10CM"
164,"[C04][AI4] Deep Vein Thrombosis",1569358,"Acute embolism and thrombosis of unspecified deep veins of proximal lower extremity","N","V","I82.4Y","ICD10CM"
164,"[C04][AI4] Deep Vein Thrombosis",1569359,"Acute embolism and thrombosis of unspecified deep veins of distal lower extremity","N","V","I82.4Z","ICD10CM"
164,"[C04][AI4] Deep Vein Thrombosis",3186855,"Acute deep venous thrombosis of politeal vein of right leg","N","V","285581000119106","Nebraska Lexicon"
164,"[C04][AI4] Deep Vein Thrombosis",3240254,"Acute deep venous thrombosis of bilateral popliteal veins","N","V","285561000119102","Nebraska Lexicon"
