"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
164,"[C04][AI4] Deep Vein Thrombosis",608831,"Acute deep vein thrombosis of right lower limb following coronary artery bypass graft","S","V","15708241000119104","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",608832,"Acute deep vein thrombosis of left lower limb following coronary artery bypass graft","S","V","15708361000119109","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",761444,"Acute deep vein thrombosis of bilateral lower limbs following coronary artery bypass graft","S","V","15711361000119101","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762013,"Acute deep venous thrombosis of right femoral vein","S","V","285401000119104","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762015,"Acute deep venous thrombosis of ileofemoral vein of left leg","S","V","285451000119100","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762020,"Acute deep venous thrombosis of bilateral popliteal veins","S","V","285561000119102","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762021,"Acute deep venous thrombosis of popliteal vein of left leg","S","V","285571000119108","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762022,"Acute deep venous thrombosis of popliteal vein of right leg","S","V","285581000119106","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762026,"Acute deep venous thrombosis of tibial vein of left leg","S","V","285631000119109","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762417,"Acute deep venous thrombosis of bilateral legs","S","V","350291000119100","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762418,"Acute deep venous thrombosis of left lower extremity","S","V","350301000119104","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",762419,"Acute deep venous thrombosis of right lower extremity","S","V","350311000119101","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765155,"Acute deep venous thrombosis of bilateral ileofemoral veins","S","V","285441000119102","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765156,"Acute deep venous thrombosis of tibial vein of right leg","S","V","285641000119100","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765540,"Acute deep venous thrombosis of left femoral vein","S","V","285391000119101","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765541,"Acute deep venous thrombosis of ileofemoral vein of right lower extremity","S","V","285461000119103","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",765546,"Acute deep venous thrombosis of bilateral tibial veins","S","V","285621000119106","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",35615034,"Acute deep vein thrombosis of right lower limb following procedure","S","V","15711241000119106","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",35615035,"Acute deep vein thrombosis of left lower limb following procedure","S","V","15711401000119105","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",37109253,"Bilateral acute deep vein thrombosis of femoral veins","S","V","285381000119104","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",37169261,"Acute deep vein thrombosis of bilateral lower limbs following procedure","S","V","15711321000119106","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",43531681,"Acute deep vein thrombosis of lower limb","S","V","651000119108","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",44782743,"Acute deep venous thrombosis of popliteal vein","S","V","132251000119101","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",44782744,"Acute deep venous thrombosis of tibial vein","S","V","132261000119104","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",44782745,"Acute deep venous thrombosis of thigh","S","V","132271000119105","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",44782747,"Acute deep venous thrombosis of femoral vein","S","V","132291000119106","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",44782767,"Acute deep venous thrombosis of lower extremity as complication of procedure","S","V","136781000119101","SNOMED"
164,"[C04][AI4] Deep Vein Thrombosis",46270071,"Acute deep venous thrombosis of lower limb due to and following coronary artery bypass grafting","S","V","132111000119107","SNOMED"
