"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
67,"[C02][AI2] Rheumatoid Arthritis",78230,"Rheumatoid arthritis with organ / system involvement","N","D","239793008","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",80809,"Rheumatoid arthritis","S","V","69896004","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",81097,"Felty's syndrome","S","V","57160007","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601030,"Left ankle seropositive rheumatoid arthritis","S","V","318841000119100","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601031,"Left elbow seropositive rheumatoid arthritis","S","V","318851000119103","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601032,"Seropositive rheumatoid arthritis of left hand","S","V","318861000119101","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601033,"Seropositive rheumatoid arthritis of joint of left shoulder region","S","V","318891000119108","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601034,"Left wrist region seropositive rheumatoid arthritis","S","V","318901000119107","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601035,"Right ankle seropositive rheumatoid arthritis","S","V","318911000119105","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601036,"Right elbow seropositive rheumatoid arthritis","S","V","318921000119103","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601037,"Seropositive rheumatoid arthritis of joint of right shoulder region","S","V","318961000119108","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601038,"Right wrist region seropositive rheumatoid arthritis","S","V","318971000119102","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601039,"Seronegative rheumatoid arthritis of joint of left ankle","S","V","319011000119103","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601040,"Left hip joint seronegative rheumatoid arthritis","S","V","319041000119104","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601041,"Seronegative rheumatoid arthritis of left knee joint","S","V","319051000119102","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601042,"Left shoulder region seronegative rheumatoid arthritis","S","V","319061000119100","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601043,"Left wrist region seronegative rheumatoid arthritis","S","V","319071000119106","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601044,"Seronegative rheumatoid arthritis of joint of right ankle","S","V","319091000119107","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601045,"Right hip joint seronegative rheumatoid arthritis","S","V","319121000119106","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601046,"Seronegative rheumatoid arthritis of right knee joint","S","V","319131000119109","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601047,"Right shoulder region seronegative rheumatoid arthritis","S","V","319141000119100","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",601048,"Right wrist region seronegative rheumatoid arthritis","S","V","319151000119103","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",603298,"Bilateral seropositive rheumatoid arthritis of shoulder regions","S","V","15691841000119102","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",603299,"Bilateral seropositive rheumatoid arthritis of knees","S","V","15691881000119107","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",603300,"Bilateral seropositive rheumatoid arthritis of hip joints","S","V","15691921000119100","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",603301,"Bilateral seropositive rheumatoid arthritis of ankle joints","S","V","15691961000119105","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",603302,"Bilateral seropositive rheumatoid arthritis of joint of elbows","S","V","15692001000119101","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",603308,"Seronegative rheumatoid arthritis in remission","S","V","16606681000119101","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",603309,"Seropositive rheumatoid arthritis in remission","S","V","16606721000119107","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",605413,"Right foot seropositive rheumatoid arthritis","S","V","1073601000119101","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",605414,"Left foot seropositive rheumatoid arthritis","S","V","1073611000119103","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",607144,"Isolated nailfold rheumatoid vasculitis","S","V","1149218009","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",607145,"Systemic rheumatoid vasculitis","S","V","1149219001","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",608809,"Bilateral seronegative rheumatoid arthritis of feet","S","V","15691081000119100","SNOMED"
67,"[C02][AI2] Rheumatoid Arthritis",608810,"Bilateral seronegative rheumatoid arthritis of elbow joints","S","V","15691121000119103","SNOMED"
