"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
161,"[C01][AI4] SLE",257628,"Systemic lupus erythematosus","S","V","55464009","SNOMED"
161,"[C01][AI4] SLE",1340473,"Exacerbation of systemic lupus erythematosus","S","V","OMOP5166128","OMOP Extension"
161,"[C01][AI4] SLE",3173735,"Exacerbation os systemic lupus","S","V","13370001000004108","Nebraska Lexicon"
161,"[C01][AI4] SLE",3178808,"Systemic lupus complicating pregnancy","S","V","10990001000004109","Nebraska Lexicon"
161,"[C01][AI4] SLE",4055640,"Lung disease with systemic lupus erythematosus","S","V","196138005","SNOMED"
161,"[C01][AI4] SLE",4057084,"Lupus hepatitis","S","V","19682006","SNOMED"
161,"[C01][AI4] SLE",4101469,"Pericarditis secondary to systemic lupus erythematosus","S","V","25380002","SNOMED"
161,"[C01][AI4] SLE",4124539,"Lupus pneumonitis","S","V","233730002","SNOMED"
161,"[C01][AI4] SLE",4149913,"Systemic lupus erythematosus with pericarditis","S","V","309762007","SNOMED"
161,"[C01][AI4] SLE",4203919,"Nonbacterial verrucal endocardiosis","S","V","54072008","SNOMED"
161,"[C01][AI4] SLE",4295179,"Acute systemic lupus erythematosus","S","V","403486000","SNOMED"
161,"[C01][AI4] SLE",4296502,"Fulminating systemic lupus erythematosus","S","V","403487009","SNOMED"
161,"[C01][AI4] SLE",4299106,"Lupus disease of the lung","S","V","77753005","SNOMED"
161,"[C01][AI4] SLE",4301051,"Systemic lupus erythematosus of childhood","S","V","403488004","SNOMED"
161,"[C01][AI4] SLE",4344157,"Limited lupus erythematosus","S","V","239886003","SNOMED"
161,"[C01][AI4] SLE",4344158,"Systemic lupus erythematosus with organ/system involvement","S","V","239887007","SNOMED"
161,"[C01][AI4] SLE",4344400,"Systemic lupus erythematosus with multisystem involvement","S","V","239890001","SNOMED"
161,"[C01][AI4] SLE",36045604,"LE syndrome aggravated","C","V","10024066","MedDRA"
161,"[C01][AI4] SLE",36676444,"Autosomal systemic lupus erythematosus","S","V","773333003","SNOMED"
161,"[C01][AI4] SLE",37110517,"Demyelination of central nervous system co-occurrent and due to systemic lupus erythematosus","S","V","724781003","SNOMED"
161,"[C01][AI4] SLE",37395585,"Nephrotic syndrome co-occurrent and due to systemic lupus erythematosus","S","V","295111000119108","SNOMED"
161,"[C01][AI4] SLE",44784527,"Systemic lupus erythematosus in remission","S","V","698694005","SNOMED"
161,"[C01][AI4] SLE",46270384,"Nephropathy co-occurrent and due to systemic lupus erythematosus","S","V","295101000119105","SNOMED"
