"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
74,"[C02][AI3] Rheumatoid Arthritis",80809,"Rheumatoid arthritis","S","V","69896004","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",81097,"Felty's syndrome","S","V","57160007","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",256197,"Rheumatoid lung disease","S","V","398726004","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601030,"Left ankle seropositive rheumatoid arthritis","S","V","318841000119100","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601031,"Left elbow seropositive rheumatoid arthritis","S","V","318851000119103","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601032,"Seropositive rheumatoid arthritis of left hand","S","V","318861000119101","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601033,"Seropositive rheumatoid arthritis of joint of left shoulder region","S","V","318891000119108","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601034,"Left wrist region seropositive rheumatoid arthritis","S","V","318901000119107","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601035,"Right ankle seropositive rheumatoid arthritis","S","V","318911000119105","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601036,"Right elbow seropositive rheumatoid arthritis","S","V","318921000119103","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601037,"Seropositive rheumatoid arthritis of joint of right shoulder region","S","V","318961000119108","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601038,"Right wrist region seropositive rheumatoid arthritis","S","V","318971000119102","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601039,"Seronegative rheumatoid arthritis of joint of left ankle","S","V","319011000119103","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601040,"Left hip joint seronegative rheumatoid arthritis","S","V","319041000119104","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601041,"Seronegative rheumatoid arthritis of left knee joint","S","V","319051000119102","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601042,"Left shoulder region seronegative rheumatoid arthritis","S","V","319061000119100","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601043,"Left wrist region seronegative rheumatoid arthritis","S","V","319071000119106","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601044,"Seronegative rheumatoid arthritis of joint of right ankle","S","V","319091000119107","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601045,"Right hip joint seronegative rheumatoid arthritis","S","V","319121000119106","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601046,"Seronegative rheumatoid arthritis of right knee joint","S","V","319131000119109","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601047,"Right shoulder region seronegative rheumatoid arthritis","S","V","319141000119100","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",601048,"Right wrist region seronegative rheumatoid arthritis","S","V","319151000119103","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",603298,"Bilateral seropositive rheumatoid arthritis of shoulder regions","S","V","15691841000119102","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",603299,"Bilateral seropositive rheumatoid arthritis of knees","S","V","15691881000119107","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",603300,"Bilateral seropositive rheumatoid arthritis of hip joints","S","V","15691921000119100","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",603301,"Bilateral seropositive rheumatoid arthritis of ankle joints","S","V","15691961000119105","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",603302,"Bilateral seropositive rheumatoid arthritis of joint of elbows","S","V","15692001000119101","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",603308,"Seronegative rheumatoid arthritis in remission","S","V","16606681000119101","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",603309,"Seropositive rheumatoid arthritis in remission","S","V","16606721000119107","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",605413,"Right foot seropositive rheumatoid arthritis","S","V","1073601000119101","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",605414,"Left foot seropositive rheumatoid arthritis","S","V","1073611000119103","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",607144,"Isolated nailfold rheumatoid vasculitis","S","V","1149218009","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",607145,"Systemic rheumatoid vasculitis","S","V","1149219001","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",608041,"Rheumatoid factor positive and anti-citrullinated protein antibody positive juvenile polyarthritis","S","V","1156774008","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",608042,"Rheumatoid factor positive and anti-citrullinated protein antibody negative juvenile polyarthritis","S","V","1156777001","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",608809,"Bilateral seronegative rheumatoid arthritis of feet","S","V","15691081000119100","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",608810,"Bilateral seronegative rheumatoid arthritis of elbow joints","S","V","15691121000119103","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",608811,"Bilateral seronegative rheumatoid arthritis of knees","S","V","15691241000119101","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",608812,"Bilateral seronegative rheumatoid arthritis of wrists","S","V","15691321000119101","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",608813,"Bilateral seropositive rheumatoid arthritis of wrist joint regions","S","V","15692041000119104","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",609024,"Bilateral seropositive rheumatoid arthritis of feet","S","V","16050071000119108","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",609061,"Seropositive rheumatoid arthritis of right hand","S","V","318931000119100","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1076884,"Seronegative rheumatoid arthritis of elbow joint","S","V","299271000119109","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1076984,"Seronegative rheumatoid arthritis of left elbow joint","S","V","319021000119105","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1076985,"Seronegative rheumatoid arthritis of right elbow joint","S","V","319101000119102","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1244137,"Rheumatoid nodule of subcutaneous tissue of right foot","S","V","1073661000119100","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1244138,"Rheumatoid nodule of subcutaneous tissue of left foot","S","V","1073671000119106","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1244750,"Seronegative rheumatoid arthritis of joint of shoulder region","S","V","1290768009","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1244798,"Rheumatoid nodule of subcutaneous tissue of right ankle","S","V","1290876002","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1244799,"Rheumatoid nodule of subcutaneous tissue of left ankle","S","V","1290877006","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1245507,"Rheumatoid nodule of bilateral knees","S","V","15673241000119105","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1245508,"Rheumatoid nodule of bilateral wrists","S","V","15673281000119100","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1245509,"Rheumatoid nodule of bilateral ankles","S","V","15673441000119106","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1245510,"Rheumatoid nodule of subcutaneous tissue of bilateral feet","S","V","15673481000119101","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1245533,"Rheumatoid arthritis of bilateral glenohumeral joints","S","V","15686241000119106","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1245541,"Seronegative rheumatoid arthritis of joint of bilateral shoulder regions","S","V","15691281000119106","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1245542,"Seronegative rheumatoid arthritis of bilateral hip joints","S","V","15691361000119106","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1246066,"Rheumatoid nodule of ankle","S","V","299411000119100","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1246067,"Rheumatoid nodule of subcutaneous tissue of foot","S","V","299421000119107","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1246068,"Rheumatoid nodule of knee","S","V","299461000119102","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1246069,"Rheumatoid nodule of wrist","S","V","299481000119106","SNOMED"
74,"[C02][AI3] Rheumatoid Arthritis",1246185,"Rheumatoid nodule of left knee","S","V","319891000119104","SNOMED"
