"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
79,"[C07][AI3] Systemic Sclerosis",134442,"Systemic sclerosis","S","V","89155008","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",255304,"Lung disease with systemic sclerosis","S","V","196133001","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",606390,"Diffuse systemic sclerosis of childhood","S","V","1144925008","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4027230,"Systemic sclerosis sine scleroderma","S","V","128461001","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4027727,"Systemic sclerosis, diffuse","S","V","128460000","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4103019,"Limited systemic sclerosis","S","V","299276009","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4105026,"Myopathy due to scleroderma","S","V","193252005","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4126439,"Acute scleroderma renal crisis","S","V","236503001","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4128222,"Renal involvement in scleroderma","S","V","236502006","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4135937,"CREST syndrome","S","V","31848007","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4147604,"Dilated cardiomyopathy due to systemic sclerosis","S","V","35719004","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4185187,"Systemic sclerosis with limited cutaneous involvement","S","V","298285004","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4266527,"CRST syndrome","S","V","62382002","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4268472,"Hypothyroidism due to scleroderma","S","V","63115005","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4291433,"Cutaneous complication of systemic sclerosis","S","V","402713007","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4295306,"Scleroderma-associated calcinosis","S","V","403514006","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4296511,"Scleroderma-associated telangiectasia","S","V","403516008","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4296512,"Scleroderma-associated nailfold telangiectasia","S","V","403517004","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4296513,"Scleroderma-associated necrotizing vasculitis","S","V","403518009","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4296514,"Poikiloderma due to scleroderma","S","V","403519001","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4296515,"Scleroderma-associated nail dystrophy","S","V","403520007","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4299827,"Scleroderma-associated hypermelanosis","S","V","403515007","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4308071,"Sclerodactyly","S","V","201051000","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",4337524,"Pericarditis secondary to scleroderma","S","V","87442008","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",37119141,"Pediatric onset systemic sclerosis","S","V","724603009","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",37167444,"Myopathy due to systemic sclerosis","S","V","1264401001","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",37167445,"Hypothyroidism due to systemic sclerosis","S","V","1264402008","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",37397763,"Glomerulonephritis co-occurrent and due to scleroderma","S","V","89681000119101","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",37399445,"Reynolds syndrome","S","V","715401008","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",40352976,"Scleroderma","S","V","267874003","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",40485046,"Progressive systemic sclerosis","S","V","444133002","SNOMED"
79,"[C07][AI3] Systemic Sclerosis",46270482,"Polyneuropathy due to systemic sclerosis","S","V","322461000119108","SNOMED"
