"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
73,"[C01][AI3] SLE",255891,"Lupus erythematosus","S","V","200936003","SNOMED"
73,"[C01][AI3] SLE",257628,"Systemic lupus erythematosus","S","V","55464009","SNOMED"
73,"[C01][AI3] SLE",606386,"Disorder of heart due to systemic lupus erythematosus","S","V","1144921004","SNOMED"
73,"[C01][AI3] SLE",606388,"Disorder of immune function due to systemic lupus erythematosus","S","V","1144923001","SNOMED"
73,"[C01][AI3] SLE",606392,"Disorder of gastrointestinal tract due to systemic lupus erythematosus","S","V","1144927000","SNOMED"
73,"[C01][AI3] SLE",606402,"Neuropsychiatric disorder due to systemic lupus erythematosus","S","V","1144942002","SNOMED"
73,"[C01][AI3] SLE",606427,"Joint disorder due to systemic lupus erythematosus","S","V","1144970000","SNOMED"
73,"[C01][AI3] SLE",606430,"Renal disorder due to systemic lupus erythematosus","S","V","1144973003","SNOMED"
73,"[C01][AI3] SLE",1076204,"Complement component 4 glomerulonephritis","S","V","1336121003","SNOMED"
73,"[C01][AI3] SLE",1340473,"Exacerbation of systemic lupus erythematosus","S","V","OMOP5166128","OMOP Extension"
73,"[C01][AI3] SLE",1418983,"Lupus erythematosus","N","V","L93","ICD10CN"
73,"[C01][AI3] SLE",1418989,"Other local lupus erythematosus","N","V","L93.2","ICD10CN"
73,"[C01][AI3] SLE",1418990,"Other local lupus erythematosus","N","V","L93.200","ICD10CN"
73,"[C01][AI3] SLE",1418991,"Lupus panniculitis (machine translation)","N","V","L93.201","ICD10CN"
73,"[C01][AI3] SLE",1418992,"Deep in lupus erythematosus (machine translation)","N","V","L93.202","ICD10CN"
73,"[C01][AI3] SLE",1419756,"Systemic lupus erythematosus","N","V","M32","ICD10CN"
73,"[C01][AI3] SLE",1419759,"Systemic lupus erythematosus with organ or system involvement","N","V","M32.1","ICD10CN"
73,"[C01][AI3] SLE",1419760,"Systemic lupus erythematosus with organ or system involvement","N","V","M32.100","ICD10CN"
73,"[C01][AI3] SLE",1419761,"Lupus nephritis (machine translation)","N","V","M32.101","ICD10CN"
73,"[C01][AI3] SLE",1419762,"Between lupus nephritis tubulointerstitial (machine translation)","N","V","M32.102","ICD10CN"
73,"[C01][AI3] SLE",1419763,"Lupus pneumonitis (machine translation)","N","V","M32.103","ICD10CN"
73,"[C01][AI3] SLE",1419764,"Lupus cardiomyopathy (machine translation)","N","V","M32.104","ICD10CN"
73,"[C01][AI3] SLE",1419765,"Lupus pericarditis (machine translation)","N","V","M32.105","ICD10CN"
73,"[C01][AI3] SLE",1419766,"Lupus peripheral neuropathy (machine translation)","N","V","M32.106","ICD10CN"
73,"[C01][AI3] SLE",1419767,"Lupus myelopathy (machine translation)","N","V","M32.107","ICD10CN"
73,"[C01][AI3] SLE",1419768,"Lupus-induced liver injury (machine translation)","N","V","M32.108","ICD10CN"
73,"[C01][AI3] SLE",1419769,"Liebmann - Sachs disease (machine translation)","N","V","M32.109","ICD10CN"
73,"[C01][AI3] SLE",1419770,"Lupus myopathy (machine translation)","N","V","M32.110","ICD10CN"
73,"[C01][AI3] SLE",1419771,"Lupus blood system damage (machine translation)","N","V","M32.111","ICD10CN"
73,"[C01][AI3] SLE",1419772,"Lupus gastrointestinal damage (machine translation)","N","V","M32.112","ICD10CN"
73,"[C01][AI3] SLE",1419773,"Lupus retinopathy (machine translation)","N","V","M32.113","ICD10CN"
73,"[C01][AI3] SLE",1419774,"Lupus encephalopathy (machine translation)","N","V","M32.114","ICD10CN"
73,"[C01][AI3] SLE",1419775,"Lupus serositis (machine translation)","N","V","M32.115","ICD10CN"
73,"[C01][AI3] SLE",1419776,"Other forms of systemic lupus erythematosus","N","V","M32.8","ICD10CN"
73,"[C01][AI3] SLE",1419777,"Other forms of systemic lupus erythematosus","N","V","M32.800","ICD10CN"
73,"[C01][AI3] SLE",1419778,"Systemic lupus erythematosus, unspecified","N","V","M32.9","ICD10CN"
73,"[C01][AI3] SLE",1419779,"Systemic lupus erythematosus, unspecified","N","V","M32.900","ICD10CN"
73,"[C01][AI3] SLE",1419780,"Occult systemic lupus erythematosus (machine translation)","N","V","M32.901","ICD10CN"
73,"[C01][AI3] SLE",1421406,"Chronic nephritic syndrome, diffuse mesangial proliferative glomerulonephritis","N","V","N03.3","ICD10CN"
73,"[C01][AI3] SLE",1421407,"Chronic nephritic syndrome, diffuse mesangial proliferative glomerulonephritis","N","V","N03.300","ICD10CN"
73,"[C01][AI3] SLE",1421462,"Unspecified nephritic syndrome, diffuse mesangial proliferative glomerulonephritis","N","V","N05.3","ICD10CN"
73,"[C01][AI3] SLE",1421463,"Unspecified nephritic syndrome, diffuse mesangial proliferative glomerulonephritis","N","V","N05.300","ICD10CN"
73,"[C01][AI3] SLE",1421464,"Mesangial proliferative glomerulonephritis (machine translation)","N","V","N05.301","ICD10CN"
73,"[C01][AI3] SLE",1569846,"Lupus erythematosus","N","V","L93","ICD10CM"
73,"[C01][AI3] SLE",1570612,"Systemic lupus erythematosus (SLE)","N","V","M32","ICD10CM"
73,"[C01][AI3] SLE",1570613,"Systemic lupus erythematosus with organ or system involvement","N","V","M32.1","ICD10CM"
73,"[C01][AI3] SLE",3106697,"Systemic lupus erythematosus","N","U","156450004","Nebraska Lexicon"
73,"[C01][AI3] SLE",3125940,"Nephrotic syndrome in systemic lupus erythematosus","N","U","197608009","Nebraska Lexicon"
73,"[C01][AI3] SLE",3125995,"Chronic mesangial proliferative glomerulonephritis","N","U","197711001","Nebraska Lexicon"
73,"[C01][AI3] SLE",3126007,"Renal tubulo-interstitial disorder in systemic lupus erythematosus","N","U","197746009","Nebraska Lexicon"
73,"[C01][AI3] SLE",3128109,"Systemic lupus erythematosus","N","U","201435004","Nebraska Lexicon"
73,"[C01][AI3] SLE",3128110,"Systemic lupus erythematosus with organ/system involvement","N","U","201437007","Nebraska Lexicon"
73,"[C01][AI3] SLE",3128111,"Systemic lupus erythematosus with pericarditis","N","U","201438002","Nebraska Lexicon"
73,"[C01][AI3] SLE",3128112,"Systemic lupus erythematosus NOS","N","U","201439005","Nebraska Lexicon"
73,"[C01][AI3] SLE",3149133,"Systemic lupus erythematosus-related syndrome","N","U","33110008","Nebraska Lexicon"
73,"[C01][AI3] SLE",3162275,"Haemolytic anaemia associated with systemic lupus erythematosus","N","U","69746005","Nebraska Lexicon"
73,"[C01][AI3] SLE",3168198,"Bullous systemic lupus erythematosus","N","V","239889005","Nebraska Lexicon"
73,"[C01][AI3] SLE",3173735,"Exacerbation os systemic lupus","S","V","13370001000004108","Nebraska Lexicon"
