"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
73,"[C01][AI3] SLE",255891,"Lupus erythematosus","S","V","200936003","SNOMED"
73,"[C01][AI3] SLE",257628,"Systemic lupus erythematosus","S","V","55464009","SNOMED"
73,"[C01][AI3] SLE",606386,"Disorder of heart due to systemic lupus erythematosus","S","V","1144921004","SNOMED"
73,"[C01][AI3] SLE",606388,"Disorder of immune function due to systemic lupus erythematosus","S","V","1144923001","SNOMED"
73,"[C01][AI3] SLE",606392,"Disorder of gastrointestinal tract due to systemic lupus erythematosus","S","V","1144927000","SNOMED"
73,"[C01][AI3] SLE",606402,"Neuropsychiatric disorder due to systemic lupus erythematosus","S","V","1144942002","SNOMED"
73,"[C01][AI3] SLE",606427,"Joint disorder due to systemic lupus erythematosus","S","V","1144970000","SNOMED"
73,"[C01][AI3] SLE",606430,"Renal disorder due to systemic lupus erythematosus","S","V","1144973003","SNOMED"
73,"[C01][AI3] SLE",1076204,"Complement component 4 glomerulonephritis","S","V","1336121003","SNOMED"
73,"[C01][AI3] SLE",1340473,"Exacerbation of systemic lupus erythematosus","S","V","OMOP5166128","OMOP Extension"
73,"[C01][AI3] SLE",3173735,"Exacerbation os systemic lupus","S","V","13370001000004108","Nebraska Lexicon"
73,"[C01][AI3] SLE",3178808,"Systemic lupus complicating pregnancy","S","V","10990001000004109","Nebraska Lexicon"
73,"[C01][AI3] SLE",3184561,"Chronic lupus nephritis","S","V","22880001000004107","Nebraska Lexicon"
73,"[C01][AI3] SLE",4002526,"SLE glomerulonephritis syndrome, WHO class VI","S","V","11013005","SNOMED"
73,"[C01][AI3] SLE",4044056,"Chorea due to systemic lupus erythematosus","S","V","230307005","SNOMED"
73,"[C01][AI3] SLE",4055640,"Lung disease with systemic lupus erythematosus","S","V","196138005","SNOMED"
73,"[C01][AI3] SLE",4056462,"Chronic mesangial proliferative glomerulonephritis","S","V","197613008","SNOMED"
73,"[C01][AI3] SLE",4057084,"Lupus hepatitis","S","V","19682006","SNOMED"
73,"[C01][AI3] SLE",4101469,"Pericarditis secondary to systemic lupus erythematosus","S","V","25380002","SNOMED"
73,"[C01][AI3] SLE",4105023,"Myopathy due to disseminated lupus erythematosus","S","V","193248005","SNOMED"
73,"[C01][AI3] SLE",4105637,"Polyneuropathy in disseminated lupus erythematosus","S","V","193178008","SNOMED"
73,"[C01][AI3] SLE",4124539,"Lupus pneumonitis","S","V","233730002","SNOMED"
73,"[C01][AI3] SLE",4145240,"Renal tubulo-interstitial disorder due to systemic lupus erythematosus","S","V","307755009","SNOMED"
73,"[C01][AI3] SLE",4146996,"Mesangial proliferative glomerulonephritis","S","V","35546006","SNOMED"
73,"[C01][AI3] SLE",4149913,"Systemic lupus erythematosus with pericarditis","S","V","309762007","SNOMED"
73,"[C01][AI3] SLE",4178133,"SLE glomerulonephritis syndrome, WHO class V","S","V","52042003","SNOMED"
73,"[C01][AI3] SLE",4186940,"SLE glomerulonephritis syndrome, WHO class II","S","V","4676006","SNOMED"
73,"[C01][AI3] SLE",4217054,"Retinal vasculitis due to systemic lupus erythematosus","S","V","417303004","SNOMED"
73,"[C01][AI3] SLE",4219859,"Systemic lupus erythematosus-related syndrome","S","V","397856003","SNOMED"
73,"[C01][AI3] SLE",4222610,"Focal AND segmental proliferative glomerulonephritis","S","V","83866005","SNOMED"
73,"[C01][AI3] SLE",4250483,"SLE glomerulonephritis syndrome, WHO class I","S","V","73286009","SNOMED"
73,"[C01][AI3] SLE",4267801,"SLE glomerulonephritis syndrome, WHO class IV","S","V","36402006","SNOMED"
73,"[C01][AI3] SLE",4269448,"Dilated cardiomyopathy due to systemic lupus erythematosus","S","V","36471000","SNOMED"
73,"[C01][AI3] SLE",4285717,"SLE glomerulonephritis syndrome","S","V","68815009","SNOMED"
73,"[C01][AI3] SLE",4295179,"Acute systemic lupus erythematosus","S","V","403486000","SNOMED"
73,"[C01][AI3] SLE",4296502,"Fulminating systemic lupus erythematosus","S","V","403487009","SNOMED"
73,"[C01][AI3] SLE",4297164,"SLE glomerulonephritis syndrome, WHO class III","S","V","76521009","SNOMED"
73,"[C01][AI3] SLE",4299106,"Lupus disease of the lung","S","V","77753005","SNOMED"
73,"[C01][AI3] SLE",4300204,"Systemic lupus erythematosus-associated antiphospholipid syndrome","S","V","402865003","SNOMED"
73,"[C01][AI3] SLE",4301051,"Systemic lupus erythematosus of childhood","S","V","403488004","SNOMED"
73,"[C01][AI3] SLE",4318863,"Systemic lupus erythematosus encephalitis","S","V","95644001","SNOMED"
73,"[C01][AI3] SLE",4319305,"Rash of systemic lupus erythematosus","S","V","95332009","SNOMED"
73,"[C01][AI3] SLE",4344158,"Systemic lupus erythematosus with organ/system involvement","S","V","239887007","SNOMED"
73,"[C01][AI3] SLE",4344400,"Systemic lupus erythematosus with multisystem involvement","S","V","239890001","SNOMED"
73,"[C01][AI3] SLE",4346976,"Bullous systemic lupus erythematosus","S","V","239889005","SNOMED"
73,"[C01][AI3] SLE",36045604,"LE syndrome aggravated","C","V","10024066","MedDRA"
73,"[C01][AI3] SLE",36676444,"Autosomal systemic lupus erythematosus","S","V","773333003","SNOMED"
73,"[C01][AI3] SLE",37016279,"Glomerular disease due to systemic lupus erythematosus","S","V","308751000119106","SNOMED"
73,"[C01][AI3] SLE",37110517,"Demyelination of central nervous system co-occurrent and due to systemic lupus erythematosus","S","V","724781003","SNOMED"
73,"[C01][AI3] SLE",37117740,"Secondary autoimmune hemolytic anemia co-occurrent and due to systemic lupus erythematosus","S","V","732960002","SNOMED"
73,"[C01][AI3] SLE",37166380,"Dementia due to systemic lupus erythematosus","S","V","1259517005","SNOMED"
73,"[C01][AI3] SLE",37395585,"Nephrotic syndrome co-occurrent and due to systemic lupus erythematosus","S","V","295111000119108","SNOMED"
73,"[C01][AI3] SLE",44784527,"Systemic lupus erythematosus in remission","S","V","698694005","SNOMED"
73,"[C01][AI3] SLE",44814064,"Systemic lupus erythematosus/Sjogren's overlap syndrome","S","V","905381000000108","SNOMED"
73,"[C01][AI3] SLE",46270384,"Nephropathy co-occurrent and due to systemic lupus erythematosus","S","V","295101000119105","SNOMED"
73,"[C01][AI3] SLE",46273053,"Focal mesangial proliferative glomerulonephritis","S","V","711531007","SNOMED"
73,"[C01][AI3] SLE",46273369,"Endocarditis due to systemic lupus erythematosus","S","V","72181000119109","SNOMED"
