"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
71,"[C06][AI2] Uveitis",432630,"Juxtapapillary focal retinitis AND retinochoroiditis","S","V","46497009","SNOMED"
71,"[C06][AI2] Uveitis",432631,"Metastatic disseminated retinitis AND retinochoroiditis","S","V","61517002","SNOMED"
71,"[C06][AI2] Uveitis",433757,"Peripheral disseminated choroiditis AND chorioretinitis","S","V","69811008","SNOMED"
71,"[C06][AI2] Uveitis",433762,"Disseminated chorioretinitis","S","V","78769001","SNOMED"
71,"[C06][AI2] Uveitis",434026,"Pars planitis","S","V","45688009","SNOMED"
71,"[C06][AI2] Uveitis",434033,"Chorioretinitis","S","V","46627006","SNOMED"
71,"[C06][AI2] Uveitis",434274,"Chorioretinitis due to secondary syphilis","S","V","66281009","SNOMED"
71,"[C06][AI2] Uveitis",434638,"Paramacular focal retinitis AND retinochoroiditis","S","V","42031001","SNOMED"
71,"[C06][AI2] Uveitis",434927,"Disseminated choroiditis AND chorioretinitis, posterior pole","S","V","51579006","SNOMED"
71,"[C06][AI2] Uveitis",435541,"Generalized disseminated choroiditis AND chorioretinitis","S","V","14894002","SNOMED"
71,"[C06][AI2] Uveitis",436967,"Juxtapapillary focal choroiditis AND chorioretinitis","S","V","6313001","SNOMED"
71,"[C06][AI2] Uveitis",437850,"Focal chorioretinitis","S","V","15847003","SNOMED"
71,"[C06][AI2] Uveitis",438739,"Sympathetic uveitis","S","V","75315001","SNOMED"
71,"[C06][AI2] Uveitis",438740,"Peripheral focal retinitis AND retinochoroiditis","S","V","36535003","SNOMED"
71,"[C06][AI2] Uveitis",438744,"Acute posterior multifocal placoid pigment epitheliopathy","S","V","89188001","SNOMED"
71,"[C06][AI2] Uveitis",438971,"Syphilitic disseminated retinochoroiditis","S","V","77939001","SNOMED"
71,"[C06][AI2] Uveitis",439014,"Panuveitis","S","V","75614007","SNOMED"
71,"[C06][AI2] Uveitis",439017,"Peripheral focal choroiditis AND chorioretinitis","S","V","56787009","SNOMED"
71,"[C06][AI2] Uveitis",439736,"Focal chorioretinitis due to acquired disseminated toxoplasmosis","S","V","88290000","SNOMED"
71,"[C06][AI2] Uveitis",601073,"Punctate inner choroidopathy of right eye","S","V","332811000119106","SNOMED"
71,"[C06][AI2] Uveitis",601076,"Multiple evanescent white dot syndrome of right eye","S","V","333741000119105","SNOMED"
