"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
78,"[C06][AI3] Uveitis",373972,"Histoplasmosis with retinitis","S","V","187058000","SNOMED"
78,"[C06][AI3] Uveitis",378078,"Histoplasma capsulatum with retinitis","S","V","187039009","SNOMED"
78,"[C06][AI3] Uveitis",432630,"Juxtapapillary focal retinitis AND retinochoroiditis","S","V","46497009","SNOMED"
78,"[C06][AI3] Uveitis",433757,"Peripheral disseminated choroiditis AND chorioretinitis","S","V","69811008","SNOMED"
78,"[C06][AI3] Uveitis",433762,"Disseminated chorioretinitis","S","V","78769001","SNOMED"
78,"[C06][AI3] Uveitis",434033,"Chorioretinitis","S","V","46627006","SNOMED"
78,"[C06][AI3] Uveitis",434638,"Paramacular focal retinitis AND retinochoroiditis","S","V","42031001","SNOMED"
78,"[C06][AI3] Uveitis",434927,"Disseminated choroiditis AND chorioretinitis, posterior pole","S","V","51579006","SNOMED"
78,"[C06][AI3] Uveitis",435541,"Generalized disseminated choroiditis AND chorioretinitis","S","V","14894002","SNOMED"
78,"[C06][AI3] Uveitis",436403,"Retinal vasculitis","S","V","77628002","SNOMED"
78,"[C06][AI3] Uveitis",436967,"Juxtapapillary focal choroiditis AND chorioretinitis","S","V","6313001","SNOMED"
78,"[C06][AI3] Uveitis",437850,"Focal chorioretinitis","S","V","15847003","SNOMED"
78,"[C06][AI3] Uveitis",438739,"Sympathetic uveitis","S","V","75315001","SNOMED"
78,"[C06][AI3] Uveitis",438740,"Peripheral focal retinitis AND retinochoroiditis","S","V","36535003","SNOMED"
78,"[C06][AI3] Uveitis",438744,"Acute posterior multifocal placoid pigment epitheliopathy","S","V","89188001","SNOMED"
78,"[C06][AI3] Uveitis",439014,"Panuveitis","S","V","75614007","SNOMED"
78,"[C06][AI3] Uveitis",439017,"Peripheral focal choroiditis AND chorioretinitis","S","V","56787009","SNOMED"
