"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
66,"[C01][AI2] SLE",255891,"Lupus erythematosus","S","V","200936003","SNOMED"
66,"[C01][AI2] SLE",257628,"Systemic lupus erythematosus","S","V","55464009","SNOMED"
66,"[C01][AI2] SLE",432919,"Discoid lupus erythematosus of eyelid","S","V","79291003","SNOMED"
66,"[C01][AI2] SLE",1246341,"Discoid lupus erythematosus of right upper eyelid","S","V","342591000119104","SNOMED"
66,"[C01][AI2] SLE",1246342,"Discoid lupus erythematosus of right lower eyelid","S","V","342601000119106","SNOMED"
66,"[C01][AI2] SLE",1246343,"Discoid lupus erythematosus of right eyelid","S","V","342611000119109","SNOMED"
66,"[C01][AI2] SLE",1246344,"Discoid lupus erythematosus of left upper eyelid","S","V","342621000119102","SNOMED"
66,"[C01][AI2] SLE",1246345,"Discoid lupus erythematosus of left lower eyelid","S","V","342631000119104","SNOMED"
66,"[C01][AI2] SLE",1246346,"Discoid lupus erythematosus of left eyelid","S","V","342641000119108","SNOMED"
66,"[C01][AI2] SLE",1340308,"Exacerbation of discoid lupus erythematosus","S","V","OMOP5165963","OMOP Extension"
66,"[C01][AI2] SLE",1340391,"Exacerbation of lupus erythematosus","S","V","OMOP5166046","OMOP Extension"
66,"[C01][AI2] SLE",1340473,"Exacerbation of systemic lupus erythematosus","S","V","OMOP5166128","OMOP Extension"
66,"[C01][AI2] SLE",3173735,"Exacerbation os systemic lupus","S","V","13370001000004108","Nebraska Lexicon"
66,"[C01][AI2] SLE",3178808,"Systemic lupus complicating pregnancy","S","V","10990001000004109","Nebraska Lexicon"
66,"[C01][AI2] SLE",3184561,"Chronic lupus nephritis","S","V","22880001000004107","Nebraska Lexicon"
66,"[C01][AI2] SLE",3654666,"Acute cutaneous lupus erythematosus","S","V","838359008","SNOMED"
66,"[C01][AI2] SLE",4002526,"SLE glomerulonephritis syndrome, WHO class VI","S","V","11013005","SNOMED"
66,"[C01][AI2] SLE",4033928,"Lupus erythematosus and erythema multiforme-like syndrome","S","V","238926009","SNOMED"
66,"[C01][AI2] SLE",4035795,"Lupus erythematosus profundus","S","V","15084002","SNOMED"
66,"[C01][AI2] SLE",4055640,"Lung disease with systemic lupus erythematosus","S","V","196138005","SNOMED"
66,"[C01][AI2] SLE",4057084,"Lupus hepatitis","S","V","19682006","SNOMED"
66,"[C01][AI2] SLE",4063427,"Lupus erythematosus chronicus","S","V","200937007","SNOMED"
66,"[C01][AI2] SLE",4063581,"Drug-induced systemic lupus erythematosus","S","V","201436003","SNOMED"
66,"[C01][AI2] SLE",4066480,"Lupus erythematosus nodularis","S","V","200940007","SNOMED"
66,"[C01][AI2] SLE",4066481,"Lupus erythematosus tumidus","S","V","200941006","SNOMED"
66,"[C01][AI2] SLE",4066482,"Lupus erythematosus unguium mutilans","S","V","200942004","SNOMED"
66,"[C01][AI2] SLE",4066824,"Discoid lupus erythematosus","S","V","200938002","SNOMED"
66,"[C01][AI2] SLE",4066825,"Lupus erythematosus migrans","S","V","200939005","SNOMED"
66,"[C01][AI2] SLE",4081248,"Chronic discoid lupus erythematosus","S","V","238927000","SNOMED"
66,"[C01][AI2] SLE",4081249,"Chilblain lupus erythematosus","S","V","238928005","SNOMED"
66,"[C01][AI2] SLE",4101469,"Pericarditis secondary to systemic lupus erythematosus","S","V","25380002","SNOMED"
66,"[C01][AI2] SLE",4119296,"Drug-induced lupus erythematosus caused by procainamide","S","V","22888007","SNOMED"
66,"[C01][AI2] SLE",4124539,"Lupus pneumonitis","S","V","233730002","SNOMED"
66,"[C01][AI2] SLE",4149913,"Systemic lupus erythematosus with pericarditis","S","V","309762007","SNOMED"
66,"[C01][AI2] SLE",4178133,"SLE glomerulonephritis syndrome, WHO class V","S","V","52042003","SNOMED"
66,"[C01][AI2] SLE",4186940,"SLE glomerulonephritis syndrome, WHO class II","S","V","4676006","SNOMED"
66,"[C01][AI2] SLE",4198217,"Drug-induced lupus erythematosus","S","V","80258006","SNOMED"
66,"[C01][AI2] SLE",4203919,"Nonbacterial verrucal endocardiosis","S","V","54072008","SNOMED"
66,"[C01][AI2] SLE",4208241,"Drug-induced lupus erythematosus caused by hydralazine","S","V","54912002","SNOMED"
66,"[C01][AI2] SLE",4219859,"Systemic lupus erythematosus-related syndrome","S","V","397856003","SNOMED"
66,"[C01][AI2] SLE",4250483,"SLE glomerulonephritis syndrome, WHO class I","S","V","73286009","SNOMED"
66,"[C01][AI2] SLE",4263547,"Drug-induced lupus erythematosus caused by diphenylhydantoin","S","V","61458006","SNOMED"
66,"[C01][AI2] SLE",4267801,"SLE glomerulonephritis syndrome, WHO class IV","S","V","36402006","SNOMED"
66,"[C01][AI2] SLE",4285717,"SLE glomerulonephritis syndrome","S","V","68815009","SNOMED"
66,"[C01][AI2] SLE",4295179,"Acute systemic lupus erythematosus","S","V","403486000","SNOMED"
66,"[C01][AI2] SLE",4295180,"Subacute cutaneous lupus erythematosus, papulosquamous type","S","V","403490003","SNOMED"
66,"[C01][AI2] SLE",4295181,"Hypertrophic type discoid lupus erythematosus","S","V","403492006","SNOMED"
66,"[C01][AI2] SLE",4295182,"Discoid lupus erythematosus of mucous membranes","S","V","403494007","SNOMED"
66,"[C01][AI2] SLE",4295301,"Discoid lupus erythematosus of oral mucosa","S","V","403495008","SNOMED"
