"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
66,"[C01][AI2] SLE",255891,"Lupus erythematosus","S","V","200936003","SNOMED"
66,"[C01][AI2] SLE",257628,"Systemic lupus erythematosus","S","V","55464009","SNOMED"
66,"[C01][AI2] SLE",432919,"Discoid lupus erythematosus of eyelid","S","V","79291003","SNOMED"
66,"[C01][AI2] SLE",1246341,"Discoid lupus erythematosus of right upper eyelid","S","V","342591000119104","SNOMED"
66,"[C01][AI2] SLE",1246342,"Discoid lupus erythematosus of right lower eyelid","S","V","342601000119106","SNOMED"
66,"[C01][AI2] SLE",1246343,"Discoid lupus erythematosus of right eyelid","S","V","342611000119109","SNOMED"
66,"[C01][AI2] SLE",1246344,"Discoid lupus erythematosus of left upper eyelid","S","V","342621000119102","SNOMED"
66,"[C01][AI2] SLE",1246345,"Discoid lupus erythematosus of left lower eyelid","S","V","342631000119104","SNOMED"
66,"[C01][AI2] SLE",1246346,"Discoid lupus erythematosus of left eyelid","S","V","342641000119108","SNOMED"
66,"[C01][AI2] SLE",1340308,"Exacerbation of discoid lupus erythematosus","S","V","OMOP5165963","OMOP Extension"
66,"[C01][AI2] SLE",1340391,"Exacerbation of lupus erythematosus","S","V","OMOP5166046","OMOP Extension"
66,"[C01][AI2] SLE",1340473,"Exacerbation of systemic lupus erythematosus","S","V","OMOP5166128","OMOP Extension"
66,"[C01][AI2] SLE",1418983,"Lupus erythematosus","N","V","L93","ICD10CN"
66,"[C01][AI2] SLE",1418984,"Discoid lupus erythematosus","N","V","L93.0","ICD10CN"
66,"[C01][AI2] SLE",1418985,"Discoid lupus erythematosus","N","V","L93.000","ICD10CN"
66,"[C01][AI2] SLE",1418986,"Lupus erythematosus (machine translation)","N","V","L93.001","ICD10CN"
66,"[C01][AI2] SLE",1418987,"Subacute cutaneous lupus erythematosus","N","V","L93.1","ICD10CN"
66,"[C01][AI2] SLE",1418988,"Subacute cutaneous lupus erythematosus","N","V","L93.100","ICD10CN"
66,"[C01][AI2] SLE",1418989,"Other local lupus erythematosus","N","V","L93.2","ICD10CN"
66,"[C01][AI2] SLE",1418990,"Other local lupus erythematosus","N","V","L93.200","ICD10CN"
66,"[C01][AI2] SLE",1418991,"Lupus panniculitis (machine translation)","N","V","L93.201","ICD10CN"
66,"[C01][AI2] SLE",1418992,"Deep in lupus erythematosus (machine translation)","N","V","L93.202","ICD10CN"
66,"[C01][AI2] SLE",1419756,"Systemic lupus erythematosus","N","V","M32","ICD10CN"
66,"[C01][AI2] SLE",1419757,"Drug-induced systemic lupus erythematosus","N","V","M32.0","ICD10CN"
66,"[C01][AI2] SLE",1419758,"Drug-induced systemic lupus erythematosus","N","V","M32.000","ICD10CN"
66,"[C01][AI2] SLE",1419759,"Systemic lupus erythematosus with organ or system involvement","N","V","M32.1","ICD10CN"
66,"[C01][AI2] SLE",1419760,"Systemic lupus erythematosus with organ or system involvement","N","V","M32.100","ICD10CN"
66,"[C01][AI2] SLE",1419761,"Lupus nephritis (machine translation)","N","V","M32.101","ICD10CN"
66,"[C01][AI2] SLE",1419762,"Between lupus nephritis tubulointerstitial (machine translation)","N","V","M32.102","ICD10CN"
66,"[C01][AI2] SLE",1419763,"Lupus pneumonitis (machine translation)","N","V","M32.103","ICD10CN"
66,"[C01][AI2] SLE",1419764,"Lupus cardiomyopathy (machine translation)","N","V","M32.104","ICD10CN"
66,"[C01][AI2] SLE",1419765,"Lupus pericarditis (machine translation)","N","V","M32.105","ICD10CN"
66,"[C01][AI2] SLE",1419766,"Lupus peripheral neuropathy (machine translation)","N","V","M32.106","ICD10CN"
66,"[C01][AI2] SLE",1419767,"Lupus myelopathy (machine translation)","N","V","M32.107","ICD10CN"
66,"[C01][AI2] SLE",1419768,"Lupus-induced liver injury (machine translation)","N","V","M32.108","ICD10CN"
66,"[C01][AI2] SLE",1419769,"Liebmann - Sachs disease (machine translation)","N","V","M32.109","ICD10CN"
66,"[C01][AI2] SLE",1419770,"Lupus myopathy (machine translation)","N","V","M32.110","ICD10CN"
66,"[C01][AI2] SLE",1419771,"Lupus blood system damage (machine translation)","N","V","M32.111","ICD10CN"
66,"[C01][AI2] SLE",1419772,"Lupus gastrointestinal damage (machine translation)","N","V","M32.112","ICD10CN"
66,"[C01][AI2] SLE",1419773,"Lupus retinopathy (machine translation)","N","V","M32.113","ICD10CN"
66,"[C01][AI2] SLE",1419774,"Lupus encephalopathy (machine translation)","N","V","M32.114","ICD10CN"
66,"[C01][AI2] SLE",1419775,"Lupus serositis (machine translation)","N","V","M32.115","ICD10CN"
66,"[C01][AI2] SLE",1419776,"Other forms of systemic lupus erythematosus","N","V","M32.8","ICD10CN"
66,"[C01][AI2] SLE",1419777,"Other forms of systemic lupus erythematosus","N","V","M32.800","ICD10CN"
66,"[C01][AI2] SLE",1419778,"Systemic lupus erythematosus, unspecified","N","V","M32.9","ICD10CN"
66,"[C01][AI2] SLE",1419779,"Systemic lupus erythematosus, unspecified","N","V","M32.900","ICD10CN"
66,"[C01][AI2] SLE",1419780,"Occult systemic lupus erythematosus (machine translation)","N","V","M32.901","ICD10CN"
66,"[C01][AI2] SLE",1569846,"Lupus erythematosus","N","V","L93","ICD10CM"
66,"[C01][AI2] SLE",1570612,"Systemic lupus erythematosus (SLE)","N","V","M32","ICD10CM"
