"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
72,"[C07][AI2] Systemic Sclerosis",134442,"Systemic sclerosis","S","V","89155008","SNOMED"
72,"[C07][AI2] Systemic Sclerosis",255304,"Lung disease with systemic sclerosis","S","V","196133001","SNOMED"
72,"[C07][AI2] Systemic Sclerosis",443422,"Scleroderma","N","D","201441006","SNOMED"
72,"[C07][AI2] Systemic Sclerosis",606390,"Diffuse systemic sclerosis of childhood","S","V","1144925008","SNOMED"
72,"[C07][AI2] Systemic Sclerosis",788695,"Systemic scleroderma","C","V","10078638","MedDRA"
72,"[C07][AI2] Systemic Sclerosis",1200513,"Systemic sclerosis sine scleroderma","C","V","10079544","MedDRA"
72,"[C07][AI2] Systemic Sclerosis",1340454,"Exacerbation of Raynaud's phenomenon","S","V","OMOP5166109","OMOP Extension"
72,"[C07][AI2] Systemic Sclerosis",1403139,"Raynaud syndrome","N","V","I73.000","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1414703,"Raynaud syndrome","N","V","I73.0","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1414704,"Raynaud's phenomenon (machine translation)","N","V","I73.001","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419798,"Systemic sclerosis","N","V","M34","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419799,"Progressive systemic sclerosis","N","V","M34.0","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419800,"Progressive systemic sclerosis","N","V","M34.000","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419801,"CR(E)ST syndrome","N","V","M34.1","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419802,"CR(E)ST syndrome","N","V","M34.100","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419803,"Systemic sclerosis induced by drugs and chemicals","N","V","M34.2","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419804,"Systemic sclerosis induced by drugs and chemicals","N","V","M34.200","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419805,"Other forms of systemic sclerosis","N","V","M34.8","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419806,"Other forms of systemic sclerosis","N","V","M34.800","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419807,"Between scleroderma pulmonary fibrosis (machine translation)","N","V","M34.801","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419808,"Bushi Ke hard swelling disease (machine translation)","N","V","M34.802","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419809,"Thibie day - Weisen Bach syndrome (machine translation)","N","V","M34.803","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419810,"Systemic sclerosis myopathy (machine translation)","N","V","M34.804","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419811,"Hard swollen extremities disease (machine translation)","N","V","M34.805","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419812,"Systemic sclerosis, unspecified","N","V","M34.9","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1419813,"Systemic sclerosis, unspecified","N","V","M34.900","ICD10CN"
72,"[C07][AI2] Systemic Sclerosis",1569325,"Raynaud's syndrome","N","V","I73.0","ICD10CM"
72,"[C07][AI2] Systemic Sclerosis",1570619,"Systemic sclerosis [scleroderma]","N","V","M34","ICD10CM"
72,"[C07][AI2] Systemic Sclerosis",1570620,"Other forms of systemic sclerosis","N","V","M34.8","ICD10CM"
72,"[C07][AI2] Systemic Sclerosis",3074039,"Scleroderma NOS","N","U","156454008","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3087551,"Scleroderma syndrome","N","U","128457007","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3087552,"Systemic sclerosis, limited","N","U","128459005","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3106699,"Calcinosis, Raynaud's phenomenon, sclerodactyly, oesophageal dysfunction, telangiectasia syndrome","N","U","156453002","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3124631,"Vibratory white finger","N","U","195296007","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3128113,"Systemic sclerosis","N","U","201440007","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3128114,"Scleroderma","N","U","201441006","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3128115,"Calcinosis, Raynaud's phenomenon, sclerodactyly, oesophageal dysfunction, telangiectasia syndrome","N","U","201442004","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3138560,"Scleroderma variant","N","U","239905000","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3138562,"Chemical-induced scleroderma","N","U","239909006","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3142629,"Systemic sclerosis","N","U","268049000","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3145132,"Scleroderma NOS","N","U","287005009","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3160446,"Acroscleroderma","N","U","50803006","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3163053,"Secondary Raynaud's phenomenon (disorder) [Ambiguous]","N","U","73483003","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3171984,"Acute scleroderma renal crisis","N","V","236503001","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3181012,"Systemic sclerosis without skin thickening","N","V","128461001","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3225171,"Systemic sclerosis with limited cutaneous involvement","N","V","298285004","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3247608,"Progressive systemic sclerosis","N","V","444133002","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3248494,"Primary biliary cirrhosis co-occurrent with systemic scleroderma","N","V","715401008","Nebraska Lexicon"
72,"[C07][AI2] Systemic Sclerosis",3276638,"Scleroderma syndrome","N","V","89155008","Nebraska Lexicon"
