"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
69,"[C04][AI2] Deep Vein Thrombosis",439314,"Thrombophlebitis of the femoral vein","S","V","195410000","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",443537,"Deep venous thrombosis of lower extremity","S","V","404223003","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",602583,"Right peroneal vein thrombophlebitis","S","V","104346171000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",602592,"Left peroneal vein thrombophlebitis","S","V","961792901000119102","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",606774,"Phlegmasia alba dolens in pregnancy","S","V","1148587000","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",608831,"Acute deep vein thrombosis of right lower limb following coronary artery bypass graft","S","V","15708241000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",608832,"Acute deep vein thrombosis of left lower limb following coronary artery bypass graft","S","V","15708361000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",609000,"Thrombophlebitis of left popliteal vein","S","V","16011911000119100","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",609001,"Thrombophlebitis of right popliteal vein","S","V","16011951000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",609002,"Bilateral femoral vein thrombophlebitis","S","V","16012031000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",609003,"Bilateral deep femoral vein thrombophlebitis","S","V","16012191000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",609004,"Thrombophlebitis of right tibial vein","S","V","16012231000119108","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",609005,"Thrombophlebitis of left tibial vein","S","V","16012271000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",609006,"Bilateral tibial vein thrombophlebitis","S","V","16012311000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",618482,"Acute deep venous thrombosis of left peroneal vein","S","V","46557031000119105","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",618678,"Bilateral acute deep venous thrombosis of peroneal veins","S","V","81121301000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",618681,"Acute deep venous thrombosis of right peroneal vein","S","V","843433951000119102","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",618687,"Left peroneal vein chronic deep venous thrombosis","S","V","856856651000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",619946,"Right peroneal vein chronic deep venous thrombosis","S","V","98067641000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",760875,"Acute deep venous thrombosis of bilateral calves","S","V","12237551000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",760876,"Acute deep venous thrombosis of left calf","S","V","12237631000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",760877,"Acute deep venous thrombosis of right calf","S","V","12237711000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761444,"Acute deep vein thrombosis of bilateral lower limbs following coronary artery bypass graft","S","V","15711361000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761445,"Chronic deep venous thrombosis of bilateral calves","S","V","15711441000119107","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761446,"Chronic deep venous thrombosis of left thigh","S","V","15711481000119102","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761447,"Chronic deep venous thrombosis of left calf","S","V","15711521000119102","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761448,"Chronic deep venous thrombosis of right thigh","S","V","15711561000119107","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761449,"Chronic deep venous thrombosis of bilateral thighs","S","V","15711601000119107","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761450,"Chronic deep venous thrombosis of right calf","S","V","15711641000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761818,"Thrombophlebitis of right femoral vein","S","V","16011991000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761819,"Thrombophlebitis of left femoral vein","S","V","16012071000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761820,"Thrombophlebitis of right deep femoral vein","S","V","16012111000119108","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761821,"Thrombophlebitis of left deep femoral vein","S","V","16012151000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761830,"Thrombophlebitis of deep vein of left lower limb","S","V","16014351000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761831,"Thrombophlebitis of deep vein of bilateral lower limbs","S","V","16014391000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",761832,"Thrombophlebitis of deep vein of right lower limb","S","V","16014431000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762013,"Acute deep venous thrombosis of right femoral vein","S","V","285401000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762014,"Chronic deep venous thrombosis of femoral veins of both lower extremities","S","V","285411000119101","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762015,"Acute deep venous thrombosis of ileofemoral vein of left leg","S","V","285451000119100","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762016,"Chronic deep venous thrombosis of right ileofemoral vein","S","V","285491000119105","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762020,"Acute deep venous thrombosis of bilateral popliteal veins","S","V","285561000119102","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762021,"Acute deep venous thrombosis of popliteal vein of left leg","S","V","285571000119108","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762022,"Acute deep venous thrombosis of popliteal vein of right leg","S","V","285581000119106","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762023,"Chronic deep venous thrombosis of bilateral popliteal veins","S","V","285591000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762024,"Chronic deep venous thrombosis of popliteal vein of left leg","S","V","285601000119102","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762025,"Chronic deep venous thrombosis of popliteal vein of right leg","S","V","285611000119104","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762026,"Acute deep venous thrombosis of tibial vein of left leg","S","V","285631000119109","SNOMED"
69,"[C04][AI2] Deep Vein Thrombosis",762027,"Chronic deep venous thrombosis of tibial vein of bilateral lower extremities","S","V","285651000119103","SNOMED"
