"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
64,"[C06][AI1] Uveitis",434026,"Pars planitis","S","V","45688009","SNOMED"
64,"[C06][AI1] Uveitis",434638,"Paramacular focal retinitis AND retinochoroiditis","S","V","42031001","SNOMED"
64,"[C06][AI1] Uveitis",436642,"Behcet's syndrome","S","V","310701003","SNOMED"
64,"[C06][AI1] Uveitis",438739,"Sympathetic uveitis","S","V","75315001","SNOMED"
64,"[C06][AI1] Uveitis",438744,"Acute posterior multifocal placoid pigment epitheliopathy","S","V","89188001","SNOMED"
64,"[C06][AI1] Uveitis",439014,"Panuveitis","S","V","75614007","SNOMED"
64,"[C06][AI1] Uveitis",606384,"Behcet disease of eye","S","V","1144919009","SNOMED"
64,"[C06][AI1] Uveitis",1077042,"Right posterior cyclitis","S","V","333061000119106","SNOMED"
64,"[C06][AI1] Uveitis",1077085,"Left posterior cyclitis","S","V","338671000119100","SNOMED"
64,"[C06][AI1] Uveitis",1077117,"Bilateral posterior cyclitis","S","V","344441000119104","SNOMED"
64,"[C06][AI1] Uveitis",1246270,"Right juxtapapillary focal chorioretinitis","S","V","334641000119103","SNOMED"
64,"[C06][AI1] Uveitis",1246308,"Left juxtapapillary focal chorioretinitis","S","V","340241000119106","SNOMED"
64,"[C06][AI1] Uveitis",1246366,"Bilateral juxtapapillary focal chorioretinitis","S","V","345601000119100","SNOMED"
64,"[C06][AI1] Uveitis",3655801,"Non-infectious posterior uveitis","S","V","870199008","SNOMED"
64,"[C06][AI1] Uveitis",4102047,"Juxtapapillary focal chorioretinitis","S","V","193436005","SNOMED"
64,"[C06][AI1] Uveitis",4108968,"Vogt-Koyanagi-Harada disease","S","V","193497004","SNOMED"
64,"[C06][AI1] Uveitis",4109407,"Peripheral focal retinochoroiditis","S","V","193438006","SNOMED"
64,"[C06][AI1] Uveitis",4183040,"Posterior uveitis","S","V","43363007","SNOMED"
64,"[C06][AI1] Uveitis",4190954,"Sarcoid uveitis","S","V","415359008","SNOMED"
64,"[C06][AI1] Uveitis",4194295,"Serpiginous choroiditis","S","V","312491004","SNOMED"
64,"[C06][AI1] Uveitis",4197154,"Posterior cyclitis","S","V","314428001","SNOMED"
64,"[C06][AI1] Uveitis",4197155,"Intermediate uveitis","S","V","314429009","SNOMED"
64,"[C06][AI1] Uveitis",4210135,"Punctate inner choroidopathy","S","V","312950007","SNOMED"
64,"[C06][AI1] Uveitis",4212319,"Multifocal choroiditis and panuveitis syndrome","S","V","414784001","SNOMED"
64,"[C06][AI1] Uveitis",4214659,"Multifocal choroiditis","S","V","414783007","SNOMED"
64,"[C06][AI1] Uveitis",4253619,"Panuveitis in Behcet's syndrome","S","V","410481000","SNOMED"
64,"[C06][AI1] Uveitis",4334133,"Birdshot chorioretinitis","S","V","231981005","SNOMED"
64,"[C06][AI1] Uveitis",35624273,"Idiopathic panuveitis","S","V","766933000","SNOMED"
64,"[C06][AI1] Uveitis",36676800,"Idiopathic posterior uveitis","S","V","773991005","SNOMED"
64,"[C06][AI1] Uveitis",36684637,"Panuveitis of right eye","S","V","333391000119101","SNOMED"
64,"[C06][AI1] Uveitis",36684701,"Panuveitis of left eye","S","V","339001000119107","SNOMED"
64,"[C06][AI1] Uveitis",36684767,"Bilateral panuveitis of eyes","S","V","344751000119109","SNOMED"
64,"[C06][AI1] Uveitis",37116578,"Noninfectious panuveitis","S","V","733337008","SNOMED"
64,"[C06][AI1] Uveitis",37164507,"Multiple sclerosis associated intermediate uveitis","S","V","1231232007","SNOMED"
64,"[C06][AI1] Uveitis",37164696,"Intermediate uveitis due to sarcoidosis","S","V","1231665007","SNOMED"
64,"[C06][AI1] Uveitis",37164707,"Sarcoid panuveitis","S","V","1231680001","SNOMED"
64,"[C06][AI1] Uveitis",37171369,"Bilateral macular focal choroiditis","S","V","345241000119101","SNOMED"
64,"[C06][AI1] Uveitis",37171370,"Bilateral macular focal chorioretinitis","S","V","345251000119104","SNOMED"
64,"[C06][AI1] Uveitis",45757706,"Macular focal choroiditis","S","V","336911000119104","SNOMED"
